970,1200,Mastercard,Selma
971,1200,Visa,Doug and Tina
972,1200,Visa,Lauren
973,1200,Visa,Jen
974,1200,Visa,gladys
975,1200,Mastercard,Gustavo
976,1200,Visa,Erica
977,1200,Diners,Hale
978,1200,Visa,Rosemary
979,1200,Visa,Darian
980,1200,Mastercard,Kevin
981,1200,Visa,Alyssa
982,1200,Visa,Hale
983,1200,Mastercard,KELI
984,1200,Visa,Glen
985,1200,Visa,T
986,1200,Visa,christal
987,1200,Mastercard,Alex
988,3600,Mastercard,Anke
989,3600,Mastercard,TRICIA
990,1200,Mastercard,smith
991,1200,Visa,Macy
992,1200,Mastercard,Lesleigh
993,3600,Diners,esther
994,1200,Visa,Hans-Joerg
995,3600,Visa,Christiane
996,7500,Amex,Pamela
997,1200,Diners,julie
998,1200,Visa,Julia 
